business_name,address,category_slug,suburb_slug,contact_email,phone,website,source_url,source_checked_on,verification_status,notes
Luke's Banh Mi,"417-419 High Street, Preston VIC 3072",restaurant,preston,,,https://www.lukesbanhmi.au/,https://www.openstreetmap.org/node/3398002795,2026-07-15,pending_review,Imported from OpenStreetMap.
Cash Converters,"459 High Street, Preston VIC 3072",pawnbroker,preston,,+61 3 9230 7310,https://www.cashconverters.com.au/store-locator/prestonvic,https://www.openstreetmap.org/node/3398002810,2026-07-15,pending_review,Imported from OpenStreetMap.
Kmart,,department-store,darebin,,,https://www.kmart.com.au/,https://www.openstreetmap.org/node/3398088891,2026-07-15,pending_review,Imported from OpenStreetMap.
Barry,85 High Street,cafe,darebin,,+61 3 9481 7623,https://www.barrycoffeeandfood.com/,https://www.openstreetmap.org/node/3399003680,2026-07-15,pending_review,Imported from OpenStreetMap.
Westgarth Fish & Chips,,fast-food,darebin,,,,https://www.openstreetmap.org/node/3399015288,2026-07-15,pending_review,Imported from OpenStreetMap.
Ms Dangz,378 High Street,restaurant,darebin,,,,https://www.openstreetmap.org/node/3399157759,2026-07-15,pending_review,Imported from OpenStreetMap.
Caffe Rustico,267 Gower Street,cafe,darebin,,,,https://www.openstreetmap.org/node/3399157765,2026-07-15,pending_review,Imported from OpenStreetMap.
United,,fuel,darebin,,,https://servicestations.unitedpetroleum.com.au/location/united-preston-south,https://www.openstreetmap.org/node/3420368183,2026-07-15,pending_review,Imported from OpenStreetMap.
Gloria Jean's,,cafe,darebin,,,,https://www.openstreetmap.org/node/3437078567,2026-07-15,pending_review,Imported from OpenStreetMap.
Green Valley Farms,,butcher,darebin,,,,https://www.openstreetmap.org/node/3437078569,2026-07-15,pending_review,Imported from OpenStreetMap.
Mimi's Dumpling Kitchen,,restaurant,darebin,,,,https://www.openstreetmap.org/node/3437078570,2026-07-15,pending_review,Imported from OpenStreetMap.
Myoshi Sushi,,restaurant,darebin,,,,https://www.openstreetmap.org/node/3437078571,2026-07-15,pending_review,Imported from OpenStreetMap.
Newsagent,,newsagent,darebin,,,,https://www.openstreetmap.org/node/3437078572,2026-07-15,pending_review,Imported from OpenStreetMap.
Pho 999,,restaurant,darebin,,,,https://www.openstreetmap.org/node/3437078573,2026-07-15,pending_review,Imported from OpenStreetMap.
Polaris Home and Gifts,42 - 44 Copernicus Crescent,gift,darebin,,,,https://www.openstreetmap.org/node/3437078575,2026-07-15,pending_review,Imported from OpenStreetMap.
Polaris Kebab House,,restaurant,darebin,,,,https://www.openstreetmap.org/node/3437078576,2026-07-15,pending_review,Imported from OpenStreetMap.
The Legend's Room,,hairdresser,darebin,,,,https://www.openstreetmap.org/node/3437078579,2026-07-15,pending_review,Imported from OpenStreetMap.
Vorea,,cafe,darebin,,,,https://www.openstreetmap.org/node/3437078580,2026-07-15,pending_review,Imported from OpenStreetMap.
Bar 61,"61 High Street, Northcote VIC 3070",bar,northcote,,,https://bar61.com.au/,https://www.openstreetmap.org/node/3450040896,2026-07-15,pending_review,Imported from OpenStreetMap.
Low Key,"59 High Street, VIC 3070",bar,darebin,,,https://lowkeybar.com.au/,https://www.openstreetmap.org/node/3450041096,2026-07-15,pending_review,Imported from OpenStreetMap.
Melbourne Mailing,160 Fulham Road,yes,darebin,,,,https://www.openstreetmap.org/node/3459059504,2026-07-15,pending_review,Imported from OpenStreetMap.
Super Tek Collision Repairs,357 Darebin Road,car-repair,darebin,,,,https://www.openstreetmap.org/node/3461280253,2026-07-15,pending_review,Imported from OpenStreetMap.
The Racoon Club,"145 Plenty Road, Preston VIC 3072",bar,preston,,,,https://www.openstreetmap.org/node/3467612383,2026-07-15,pending_review,Imported from OpenStreetMap.
Chew Burger,"147 Plenty Road, Preston VIC 3072",fast-food,preston,,+61 3 9484 4635,https://chewburger.com.au/,https://www.openstreetmap.org/node/3467612384,2026-07-15,pending_review,Imported from OpenStreetMap.
Carwyn Cellars,"877 High Street, Thornbury VIC 3071",bar,thornbury,,,,https://www.openstreetmap.org/node/3467612386,2026-07-15,pending_review,Imported from OpenStreetMap.
Dawn Press,"461 High Street, Northcote VIC 3070",yes,northcote,,,,https://www.openstreetmap.org/node/3481294127,2026-07-15,pending_review,Imported from OpenStreetMap.
Mini Koala Car Rental,361 Bell Street,car-rental,darebin,,+61 3 9484 8547,https://minikoala.com.au/,https://www.openstreetmap.org/node/3632439270,2026-07-15,pending_review,Imported from OpenStreetMap.
Panch Health Centre,"300 Bell Street, VIC 3072",clinic,darebin,,,https://www.yourch.org.au/,https://www.openstreetmap.org/node/3632439275,2026-07-15,pending_review,Imported from OpenStreetMap.
Renewd Laptop Repair Service,547 Plenty Road,electronics-repair,darebin,,,https://renewd.com.au/,https://www.openstreetmap.org/node/3649875723,2026-07-15,pending_review,Imported from OpenStreetMap.
Nord,641 Plenty Road,bar,darebin,,+61 3 9387 0583,https://nordbar.au/,https://www.openstreetmap.org/node/3649876841,2026-07-15,pending_review,Imported from OpenStreetMap.
Ragtime Tavern,206 Tyler Street,bar,darebin,,,https://ragtimetavern.com.au/,https://www.openstreetmap.org/node/3649876847,2026-07-15,pending_review,Imported from OpenStreetMap.
Rose Shamrock Hotel,"709 Plenty Road, VIC 3073",pub,darebin,,,,https://www.openstreetmap.org/node/3649900519,2026-07-15,pending_review,Imported from OpenStreetMap.
Tickled Pink,"145 Miller Street, VIC 3071",cafe,darebin,,,,https://www.openstreetmap.org/node/3665463320,2026-07-15,pending_review,Imported from OpenStreetMap.
Gioco Giro,5 Gilbert Road,art,darebin,,+61 3 9480 4455,https://giocogiro.com.au/,https://www.openstreetmap.org/node/3665464025,2026-07-15,pending_review,Imported from OpenStreetMap.
N25 Flowers,"25 Gilbert Road, VIC 3072",florist,darebin,,,https://www.n25flowers.com.au/,https://www.openstreetmap.org/node/3665464027,2026-07-15,pending_review,Imported from OpenStreetMap.
Pinky's,28 Gilbert Road,baby-goods,darebin,,,https://pinkysstore.com/,https://www.openstreetmap.org/node/3665464030,2026-07-15,pending_review,Imported from OpenStreetMap.
Lump Sculpture Studio,172 Christmas Street,sculptor,darebin,,,,https://www.openstreetmap.org/node/3679782826,2026-07-15,pending_review,Imported from OpenStreetMap.
Finnigans Cycles,,vacant,darebin,,,,https://www.openstreetmap.org/node/3683238015,2026-07-15,pending_review,Imported from OpenStreetMap.
Der Partisan Bakery,Leinster Grove,bakery,darebin,,+61 458 824 480,,https://www.openstreetmap.org/node/3693596973,2026-07-15,pending_review,Imported from OpenStreetMap.
Ben Ben Dumpling Kitchen,"50 Plenty Road, Preston VIC 3072",restaurant,preston,,+61 3 9480 1888,,https://www.openstreetmap.org/node/3719759460,2026-07-15,pending_review,Imported from OpenStreetMap.
Plenty Luck News and Lotto,"50 Plenty Road, Preston VIC 3072",lottery,preston,,+61 3 9484 5776,,https://www.openstreetmap.org/node/3719759461,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Chicken Shack,"50 Plenty Road, Preston VIC 3072",fast-food,preston,,+61 3 9484 6626,,https://www.openstreetmap.org/node/3719759462,2026-07-15,pending_review,Imported from OpenStreetMap.
Seafood Junction,"50 Plenty Road, Preston VIC 3072",fast-food,preston,,+61 3 9484 8800,,https://www.openstreetmap.org/node/3719759463,2026-07-15,pending_review,Imported from OpenStreetMap.
Tony Tran Bakery,"50 Plenty Road, Preston VIC 3072",bakery,preston,,+61 3 9416 7155,,https://www.openstreetmap.org/node/3719759464,2026-07-15,pending_review,Imported from OpenStreetMap.
Tax Integrity,"50 Plenty Road, Preston VIC 3072",tax-advisor,preston,,+61 3 9484 8755,,https://www.openstreetmap.org/node/3719759465,2026-07-15,pending_review,Imported from OpenStreetMap.
Plenty Yummy Noodles,"50 Plenty Road, Preston VIC 3072",restaurant,preston,,+61 3 9484 8183,,https://www.openstreetmap.org/node/3719759466,2026-07-15,pending_review,Imported from OpenStreetMap.
Barco & Associates,"45 Johnson Street, VIC 3073",accountant,darebin,,+61 3 9460 9362,,https://www.openstreetmap.org/node/3719837785,2026-07-15,pending_review,Imported from OpenStreetMap.
Bottlemart,,alcohol,darebin,,,,https://www.openstreetmap.org/node/3719837786,2026-07-15,pending_review,Imported from OpenStreetMap.
Curry Capers,46 Johnson Street,restaurant,darebin,,+61 3 9460 4101,https://www.currycapers.com.au/,https://www.openstreetmap.org/node/3719837787,2026-07-15,pending_review,Imported from OpenStreetMap.
Happy Anna,"40 Johnson Street, VIC 3073",dry-cleaning,darebin,,+61 3 9995 8414,,https://www.openstreetmap.org/node/3719837788,2026-07-15,pending_review,Imported from OpenStreetMap.
Paula and Rocky,39 Johnson Street,restaurant,darebin,,+61 3 9462 6955,,https://www.openstreetmap.org/node/3719837789,2026-07-15,pending_review,Imported from OpenStreetMap.
Violet Soliman Pharmacy,"41 Johnson Street, VIC 3073",pharmacy,darebin,,+61 3 9469 2696,,https://www.openstreetmap.org/node/3719837790,2026-07-15,pending_review,Imported from OpenStreetMap.
AL-Amera,,bakery,darebin,,,,https://www.openstreetmap.org/node/3719843576,2026-07-15,pending_review,Imported from OpenStreetMap.
Audio Lighting Service,,hifi,darebin,,,,https://www.openstreetmap.org/node/3719843577,2026-07-15,pending_review,Imported from OpenStreetMap.
Captain Supplements,42 Johnson Street,beverages,darebin,,,,https://www.openstreetmap.org/node/3719843578,2026-07-15,pending_review,Imported from OpenStreetMap.
Pickles and Spices,,supermarket,darebin,,,,https://www.openstreetmap.org/node/3719843579,2026-07-15,pending_review,Imported from OpenStreetMap.
A1 Dry Cleaners,"2 Murray Road, Preston VIC 3072",dry-cleaning,preston,,,,https://www.openstreetmap.org/node/3758403166,2026-07-15,pending_review,Imported from OpenStreetMap.
The Reject Shop,,variety-store,darebin,,,https://www.rejectshop.com.au/,https://www.openstreetmap.org/node/3761152257,2026-07-15,pending_review,Imported from OpenStreetMap.
Merringtons Optometrists,,optician,darebin,,,,https://www.openstreetmap.org/node/3761152258,2026-07-15,pending_review,Imported from OpenStreetMap.
Lincraft,,fabric,darebin,,,https://www.lincraft.com.au/,https://www.openstreetmap.org/node/3761152357,2026-07-15,pending_review,Imported from OpenStreetMap.
Degani Bakery Cafe,,cafe,darebin,,,,https://www.openstreetmap.org/node/3775879857,2026-07-15,pending_review,Imported from OpenStreetMap.
Vodafone,,mobile-phone,darebin,,,,https://www.openstreetmap.org/node/3775879858,2026-07-15,pending_review,Imported from OpenStreetMap.
PharmaSave,,pharmacy,darebin,,,,https://www.openstreetmap.org/node/3775879859,2026-07-15,pending_review,Imported from OpenStreetMap.
Limnos Island Fisheries,,seafood,darebin,,,,https://www.openstreetmap.org/node/3775880058,2026-07-15,pending_review,Imported from OpenStreetMap.
Plaza Deli,,deli,darebin,,,,https://www.openstreetmap.org/node/3775880059,2026-07-15,pending_review,Imported from OpenStreetMap.
Specsavers,,optician,darebin,,,,https://www.openstreetmap.org/node/3775881357,2026-07-15,pending_review,Imported from OpenStreetMap.
Optus,,mobile-phone,darebin,,,https://www.optus.com.au/,https://www.openstreetmap.org/node/3775881557,2026-07-15,pending_review,Imported from OpenStreetMap.
Kaisercraft Northcote,3 Separation Street,craft,darebin,,+61 3 9482 3126,,https://www.openstreetmap.org/node/3775893957,2026-07-15,pending_review,Imported from OpenStreetMap.
Vitamin Crazy,,herbalist,darebin,,,,https://www.openstreetmap.org/node/3775894157,2026-07-15,pending_review,Imported from OpenStreetMap.
Ryan's Garden Markets,,greengrocer,darebin,,,,https://www.openstreetmap.org/node/3775929557,2026-07-15,pending_review,Imported from OpenStreetMap.
The Herbert Café,41 Arthurton Road,cafe,darebin,,+61 3 8060 3637,https://www.theherbert.com.au/,https://www.openstreetmap.org/node/3822572657,2026-07-15,pending_review,Imported from OpenStreetMap.
Discount Drug Stores,270 Broadway,pharmacy,darebin,,,,https://www.openstreetmap.org/node/3836788560,2026-07-15,pending_review,Imported from OpenStreetMap.
Caltex Star Mart,,convenience,darebin,,,,https://www.openstreetmap.org/node/3861577959,2026-07-15,pending_review,Imported from OpenStreetMap.
Gardeners Melbourne,284-288 High Street,gardener,darebin,,+61 3 8400 4772,https://www.gardeners-melbourne.com.au/stonework/,https://www.openstreetmap.org/node/3870703184,2026-07-15,pending_review,Imported from OpenStreetMap.
Fabian Unique Cuts,,hairdresser,darebin,,,,https://www.openstreetmap.org/node/4007263372,2026-07-15,pending_review,Imported from OpenStreetMap.
InsideOut Carwash & Cafe,647 - 663 Heidelberg Road,car-wash,darebin,,,,https://www.openstreetmap.org/node/4041587339,2026-07-15,pending_review,Imported from OpenStreetMap.
Glenn Bistro,,cafe,darebin,,,,https://www.openstreetmap.org/node/4049768919,2026-07-15,pending_review,Imported from OpenStreetMap.
Landmark Building Design,"58 Victoria Road, Northcote VIC 3070",yes,northcote,,,,https://www.openstreetmap.org/node/4061250680,2026-07-15,pending_review,Imported from OpenStreetMap.
Bean and Gone,,cafe,darebin,,,,https://www.openstreetmap.org/node/4063307427,2026-07-15,pending_review,Imported from OpenStreetMap.
Metaxas Meats,,butcher,darebin,,,,https://www.openstreetmap.org/node/4063309071,2026-07-15,pending_review,Imported from OpenStreetMap.
Li Kong Liquor,,alcohol,darebin,,,,https://www.openstreetmap.org/node/4063309073,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Clothing,,tailor,darebin,,,,https://www.openstreetmap.org/node/4063310125,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston pharmacy,,pharmacy,darebin,,+61 3 9470 3083,,https://www.openstreetmap.org/node/4063310126,2026-07-15,pending_review,Imported from OpenStreetMap.
Everest Indian,"85 Station Street, Fairfield VIC 3078",restaurant,fairfield,,+61 3 9482 2583,https://www.everestindian.com/,https://www.openstreetmap.org/node/4064857278,2026-07-15,pending_review,Imported from OpenStreetMap.
Fairfield Pizza,,restaurant,darebin,,,,https://www.openstreetmap.org/node/4064857280,2026-07-15,pending_review,Imported from OpenStreetMap.
N&T,,beauty,darebin,,,,https://www.openstreetmap.org/node/4064857283,2026-07-15,pending_review,Imported from OpenStreetMap.
Cocca,"105 Station Street, Fairfield VIC 3078",hairdresser,fairfield,,+61 3 9481 4265,,https://www.openstreetmap.org/node/4064857284,2026-07-15,pending_review,Imported from OpenStreetMap.
Burger Road,"89 Station Street, Fairfield VIC 3078",fast-food,fairfield,,+61 3 9489 1351,https://burgerroad-fairfield.com.au/,https://www.openstreetmap.org/node/4064857286,2026-07-15,pending_review,Imported from OpenStreetMap.
Fairyfields,"80 Station Street, Fairfield VIC 3078",gift,fairfield,,+61 3 9482 2888,,https://www.openstreetmap.org/node/4064857287,2026-07-15,pending_review,Imported from OpenStreetMap.
Flour + Salt,"83B Station Street, Fairfield VIC 3078",restaurant,fairfield,,+61 3 9486 3600,https://www.flourandsalt.com.au/,https://www.openstreetmap.org/node/4064857288,2026-07-15,pending_review,Imported from OpenStreetMap.
Cafe Pantheon,"88 Station Street, Fairfield VIC 3078",cafe,fairfield,,+61 3 9486 6688,,https://www.openstreetmap.org/node/4064857389,2026-07-15,pending_review,Imported from OpenStreetMap.
N&S Happy Dry Cleaners,"78 Station Street, Fairfield VIC 3078",laundry,fairfield,,,,https://www.openstreetmap.org/node/4064857390,2026-07-15,pending_review,Imported from OpenStreetMap.
Ili,"266 Wingrove Street, Fairfield VIC 3078",clothes,fairfield,,+61 3 9486 7263,,https://www.openstreetmap.org/node/4064857392,2026-07-15,pending_review,Imported from OpenStreetMap.
Pasta Poetry,"86 Station Street, Fairfield VIC 3078",deli,fairfield,,,,https://www.openstreetmap.org/node/4064857394,2026-07-15,pending_review,Imported from OpenStreetMap.
Gassit,"81 Station Street, Fairfield VIC 3078",motorcycle,fairfield,,+61 3 9482 5699,https://gassit.com.au/,https://www.openstreetmap.org/node/4064857395,2026-07-15,pending_review,Imported from OpenStreetMap.
Stathmos,"109 Station Street, Fairfield VIC 3078",cafe,fairfield,,+61 3 9489 9688,,https://www.openstreetmap.org/node/4064857396,2026-07-15,pending_review,Imported from OpenStreetMap.
Wine Bar,,pub,darebin,,,,https://www.openstreetmap.org/node/4064857397,2026-07-15,pending_review,Imported from OpenStreetMap.
Da Pasquale Woodfired Pizza,"93 Station Street, Fairfield VIC 3078",restaurant,fairfield,,+61 3 9482 6260,https://dapasquale.com.au,https://www.openstreetmap.org/node/4064857398,2026-07-15,pending_review,Imported from OpenStreetMap.
Brenta Meats Suppliers,103 Station Street,other,darebin,,+61 3 9489 0820,https://brentameats.com.au,https://www.openstreetmap.org/node/4064857403,2026-07-15,pending_review,Imported from OpenStreetMap.
Nikos,"254-256 Wingrove Street, Fairfield VIC 3078",cafe,fairfield,,+61 3 9482 1569,,https://www.openstreetmap.org/node/4064857404,2026-07-15,pending_review,Imported from OpenStreetMap.
